Sentiment,TweetId,TweetText
neutral,1.27E+17,Need info - #Microsoft #CRM - then check this out - http://t.co/seRMv1o7
neutral,1.27E+17,"Not sure how I feel about the Black Keys playing at the U-Village Microsoft store. Guess they *are* getting paid, that's good. #Microsoft"
neutral,1.27E+17,"http://t.co/J3p3KYHf
#Apple #Google #Microsoft #Blackberry #Nokia #HTC #Samsung #Motorola #WindowsPhone7 #iPhone #Android #Droid #Tablets"
neutral,1.27E+17,will be at the London #Microsoft Partner Business Briefing tomorrow - see some of you there :)
neutral,1.27E+17,Microsoft turns your body into a touchscreen http://t.co/8LbJuq4y #Microsoft
neutral,1.27E+17,@DaniWeb MS business intelligence development studio. Where u create SSRS reports and SSIS packages. Wonderful world of #microsoft :)
neutral,1.27E+17,Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft
neutral,1.27E+17,Microsoft turns your body into a touchscreen http://t.co/YE0NZy82 #Microsoft
neutral,1.27E+17,"Join Brainware in ORLANDO 11/2-discuss financial best practices, automation tech w/speakers from #disney and #microsoft http://t.co/gLYzOXMc"
neutral,1.27E+17,Did you know there is a #Microsoft Learning facebook page where you can find deals and course info #MCTSummitNA
neutral,1.27E+17,Tool  to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/jkZqrnO6 #Excel #Microsoft
neutral,1.27E+17,@tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #Microsoft Tech Center
neutral,1.27E+17,#Microsoft are patenting applying personas of celebrities to #Bing results http://t.co/JBmsaU6O
neutral,1.27E+17,Check out this Interesting Blog on Tips from #YouSendIt 4 wht 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/yLF30h0h
neutral,1.27E+17,"RT @sholliman: #SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road."
neutral,1.27E+17,Learn how you can now upload SRS reports to #Microsoft CRM 2011 Online. #CRM2011  http://t.co/RrcF9W2V
neutral,1.27E+17,"#SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road."
neutral,1.27E+17,Yahoo! Just received welcome letter to join #TFS Preview. Thanks #Microsoft
neutral,1.27E+17,Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules?  #Microsoft #SharePoint
neutral,1.27E+17,Check out our newly revamped Testimonials page for more information on how #Microsoft #Dynamics #CRM can work fo... http://t.co/nnvy8NP2
neutral,1.27E+17,Print Ads Dead ? Not with #Microsoft #TAG on your ad learn more here - http://t.co/vfZRTkaa
neutral,1.27E+17,#Microsoft Is Getting More Serious About Daily (#Bing) #Deals http://t.co/yt8AW0gK
neutral,1.27E+17,Nokia 800 “Searay” Windows Phone press shots leak http://t.co/HwZzIEKk #microsoft #windows
neutral,1.27E+17,A Child’s-Eye View Of #Microsoft’s #Kinect For Kids: http://t.co/xW1ACTtj | #solutions #Kasper
neutral,1.27E+17,Microsoft CEO Steve Ballmer confirms Nokia Windows Phone devices due next week http://t.co/rDTzumtZ #Microsoft #Nokia
neutral,1.27E+17,#microsoft 1st ever global ad campaign:great full circle focus on integrated product connectivity and global relevance http://t.co/ZCevlB1a
neutral,1.27E+17,#Breakfast at #Microsoft with #PMs in SF 10/25: http://t.co/JXpUVecS
neutral,1.27E+17,Check out our newly revamped Testimonials page for more information on how #Microsoft #Dynamics #CRM can work for you!  http://t.co/hmT51bdf
neutral,1.27E+17,#HTC Arrive #Windows Phone (#Sprint) Review http://t.co/CdkPyjZV #windowsphone7 #xboxlive #mobile #cdma #microsoft
neutral,1.27E+17,What to Consider When Migrating to #Microsoft Exchange 2010: http://t.co/jmyt6myL #yousendit booth 624 #gartnersym
neutral,1.27E+17,RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin
neutral,1.27E+17,#Microsoft Explains and Refines the #Windows 8 Start Screen - http://t.co/IIlXENKI #ux #ixd
neutral,1.27E+17,Steve Ballmer slams Android #microsoft #steveballmer: Microsoft CEO Steve Ballmer was highly critical of Google'... http://t.co/dgNBSbuJ
neutral,1.27E+17,Steve Ballmer slams Android #microsoft #steveballmer http://t.co/iYTWIZzv #microsoft
neutral,1.27E+17,Steve Ballmer slams Android #microsoft #steveballmer http://t.co/fD1m8vN1
neutral,1.27E+17,Steve Ballmer slams Android #microsoft #steveballmer http://t.co/rVTTHD7P
neutral,1.27E+17,Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin
neutral,1.27E+17,Check out our podacst regarding Sugar's Edge In Tems Of Database Structure http://t.co/Qv4DAw7A #Microsoft CRM
neutral,1.27E+17,Steve Ballmer slams Android #microsoft #steveballmer http://t.co/wfSSexks
neutral,1.27E+17,#Microsoft Stores offering a free Windows Phone with a $499 purchase http://t.co/nfpvegDK #wp7 #windowsphone #wp75 #mango #msft
neutral,1.27E+17,The Great Tech War Of 2012 : http://t.co/RbEvrtfz #Tech #Mobile #2012 #Wireless #Apple #Google #Microsoft
neutral,1.27E+17,New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/FYyIIMIX #VARs #phones
neutral,1.27E+17,#Europe Approves #Microsoft Takeover of #Skype -http://mrkt.ms/r9CGEO #UK #London
neutral,1.27E+17,"Isn't this a little too much?
http://t.co/ILWPs3f9 #xbox #microsoft #technology"
neutral,1.27E+17,"@allyfish87 leaning that way for battery. Have #Microsoft xbox, media pc and zune so would a Droid fit better? #idk thanks tho :)"
neutral,1.27E+17,RT @Microsoft_EDU: Quality #education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11
neutral,1.27E+17,#Microsoft should follow suit with #Bing and #Windows Live http://t.co/9s0f4SNn
neutral,1.27E+17,Esse prof acha que ninguém sabe mexer no #microsoft word
neutral,1.27E+17,#TonyBates on #Microsoft Acquisition of #Skype via Microsoft - http://t.co/GtoJxLhH
neutral,1.27E+17,Check this video out -- Steve Ballmer: We were lucky not to buy Yahoo! ALALUYA http://t.co/V9rmRAUh #microsoft #yahoo #SteveBallmer
neutral,1.27E+17,Ballmer says you need to be a computer scientist to use Android http://t.co/TlKWhOsd #android #android #microsoft
neutral,1.27E+17,Geek Fact for October 19th - 1998: U.S. Department of Justice antitrust case against #Microsoft began. #geekfact
neutral,1.27E+17,A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/mnamu0xF
neutral,1.27E+17,A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/nzhbzzW3 via @TechCrunch
neutral,1.27E+17,Nokia 800 aka Nokia Searay renders http://t.co/NwI63GhB #wp7 #nokia #microsoft #mango
neutral,1.27E+17,As mainly a #Microsoft #business user is it OK to like #IBM #ibmconnections ?
neutral,1.27E+17,"RT @FierceWireless: #Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/OH8Btu2e #WP7 #Window..."
neutral,1.27E+17,"#Microsoft’s Ballmer: Android phones are boring, overcomplicated http://t.co/xyM8fxD0 via @BGR"
neutral,1.27E+17,"@gsmarena_com Talk, talk, talk... release the phone already, before they are completely obsolete #Nokia #Microsoft"
neutral,1.27E+17,"#Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/5DOmls5e #WP7 #WindowsPhone"
neutral,1.27E+17,#Microsoft is working with local Thai partner to show how to apply a location-based IT system to address flood crisis (Bangkok Post)
neutral,1.27E+17,"""Metro (design language)"" http://t.co/r7RdW1PH Microsoft took inspiration from King County Metro! #microsoft #metro #windows8 #bus"
neutral,1.27E+17,"Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android"
neutral,1.27E+17,"RT @gkumaran: #EMC White paper on Automated Perf Optimization for #Microsoft Applications with EMC #VMAX, FAST VP and #HyperV #SCVMM htt ..."
neutral,1.27E+17,"The NEW #Microsoft Action Pack gives @MSPartners access to software, development tools, training and market visibility!"
neutral,1.27E+17,RT @PacktEnterprise: Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ
neutral,1.27E+17,"VIDEO: #Microsoft CEO Steve Ballmer talks at #Web2.0Summit about #Yahoo, Bing, and more.  http://t.co/YEAXVP1V"
neutral,1.27E+17,Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google
neutral,1.27E+17,Blessing in disguise. Ballmer feels lucky #Microsoft didn't buy #Yahoo in 2008 http://t.co/2Acd5GOz #business
neutral,1.27E+17,Are you an digital expert? Or an online amateur? - http://t.co/oizGNXGT #Microsoft
neutral,1.27E+17,A Web service developed by #Microsoft Research lets people curate their own personal history | http://t.co/TYAdzHQx
neutral,1.27E+17,@Cyruss1989 @wpcentral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq.
neutral,1.27E+17,"RT @SymonPerriman: Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher!  ..."
neutral,1.27E+17,#Ballmer: We're Lucky #Microsoft Didn't Buy #Yahoo: http://t.co/oHbevXdP | #CEO #John #Steve #Web #acquisition #comment #conference
neutral,1.27E+17,"""You don't have to be a computer scientist to use a Windows Phone,"" said #Microsoft 's #SteveBallmer, ""but you do to use an Android phone."""
neutral,1.27E+17,RT @Startpack_en: Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t. ...
neutral,1.27E+17,"Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher! 
http://t.co/zcHV6TaC"
neutral,1.27E+17,Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t.co/yziwv1wd
neutral,1.27E+17,"#Microsoft quarterly earnings out tomorrow, here's what to expect: http://t.co/YpTCBeON"
neutral,1.27E+17,#Windows8 #Microsoft please implement a UAC prompt when a non elevated process drops on elevated process instead of failing silently.
neutral,1.27E+17,#Microsoft #Cloud Microsoft launches Virtual Academy in Kenya: Microsoft East and Southern Africa launched ... http://t.co/GllUQiTJ #TCN
neutral,1.27E+17,#MICROSOFT MULTIMEDIA STRAVINSKY : THE RITE OF SPRING (CD-ROM) [VERSION 1.0] Review: MICROSOFT MULTIMEDIA STRAVI... http://t.co/iX4FEcM2
neutral,1.27E+17,#Microsoft Service Pack installer want's my notebook to be plugged in. Why? Plugged it in to start installation and plugged it out. Worked.
neutral,1.27E+17,"#Microsoft's Ballmer Trashes Android, Touts Skype
 http://t.co/96BMOxv4"
neutral,1.27E+17,RT @TheStreet: Ballmer: #Microsoft Beating #Google in the Cloud - http://t.co/rfiaNud0 via @gigaom
neutral,1.27E+17,"Listening to this, how much do #Microsoft miss Bill Gates? http://t.co/H4OuzdOk He is a genius, as was Jobs. Bill saw it, but Steve made it."
neutral,1.27E+17,White Paper: EMC Automated Performance Optimization for #Microsoft Applications http://t.co/aIK3EjWT #EMC #powerlink credential needed
neutral,1.27E+17,Ballmer: #Microsoft Beating #Google in the Cloud - http://t.co/rfiaNud0 via @gigaom
neutral,1.27E+17,High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB
neutral,1.27E+17,"What the world needs is an ""IT/Programmers"" channel/web feed 24 hours a day - tune in to watch people coding/discussing IT #Microsoft"
neutral,1.27E+17,#Microsoft HOY What’s Next Stream: Windows PC http://t.co/2MQ0I0Cm ➨ @MicrosoftLatam
neutral,1.27E+17,MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv
neutral,1.27E+17,@markcullum1 - Because it's #microsoft.....
neutral,1.27E+17,#Microsoft's First Global Multi-Product Holiday Campaign  http://t.co/6nUFdiBN
neutral,1.27E+17,Take time to sign this and also please pass it on. Thank You : http://t.co/euW1RSnb R.I.P Jeremey Latiola. #steve jobs #microsoft
neutral,1.27E+17,First time a technology company is in the running for marketer of the year. Vote David: http://t.co/xT2SWSxg #Microsoft @getitdone
neutral,1.27E+17,RT @KnowYourMobile Steve Ballmer says new Windows Phones will launch at Nokia World event | http://t.co/uQghSamj #WP7 #microsoft
neutral,1.27E+17,Dear #Microsoft - seize the moment - focus on developing Windows7 phones for enterprise solutions. Succeed where #RIM is failing.
neutral,1.27E+17,#Infosys kicks off its #cloud drive with #Microsoft partnership
neutral,1.27E+17,"#Microsoft CEO Steve Ballmer on Not Buying Yahoo: “Sometimes, You’re Lucky” » http://t.co/pxHqdSav"
neutral,1.27E+17,RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft
neutral,1.27E+17,"Ballmer On Not Buying Yahoo: 
http://t.co/ypM4GXf9 

#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer"
neutral,1.27E+17,"#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android"
neutral,1.27E+17,You are welcome to join our LIVE free webinar right now. It's about #Citrix monitoring through #Microsoft #SCOM: http://t.co/Sr7pIP9B
neutral,1.27E+17,#Occupy #Microsoft nyc! windows phone camp
neutral,1.27E+17,"RT @mashable: #Microsoft CEO Steve Ballmer on Not Buying #Yahoo: ""Sometimes, You're Lucky"" - http://t.co/afWazWOy"
neutral,1.27E+17,RT @TechEd_NA: Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev  ...
neutral,1.27E+17,Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev #wp7 #msteched
neutral,1.27E+17,Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/AoOj8CaI #microsoft #kinect #xbox #socialmedia
neutral,1.27E+17,Skype and Microsoft Team Up - A match made in heaven? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia
neutral,1.27E+17,#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft
neutral,1.27E+17,Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ
neutral,1.27E+17,Gartner BI 2011: Microsoft and Oracle! http://t.co/ujN5j8dW #Gartner #BI # Oracle #Microsoft
neutral,1.27E+17,"#Microsoft Zune - Digital player - HDD 30 GB - WMA, AAC, #MP3 - video playback - display: 3… http://t.co/qgzHlLpv"
neutral,1.27E+17,"Early cloud #Microsoft partners will be rewarded w/ a Cloud Accelerate badge, & additional internal use rights! http://t.co/pjkyf0gf"
neutral,1.27E+17,RT @Newsweek: The 30 Greenest Tech Companies in the World http://t.co/0xzsUR0K #GreenRankings #IBM #Intel #Cisco #Microsoft #Apple #Goog ...
neutral,1.27E+17,FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR
neutral,1.27E+17,New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/B1pr1kIX #VARs #phones
neutral,1.27E+17,Why Ice Cream Sandwich Might Make Things Worse - '#Google needs to look to #Microsoft as an example' http://t.co/7UXWvH6h via @pcmag
neutral,1.27E+17,TODAY! Come along to #Microsoft Office & #ECDL Open Evening at #Pitman #Training #Cheltenham from 4pm to 7.30pm - http://t.co/fBoej2vd
neutral,1.27E+17,MS Outlook Quick Access Toolbar - How to customize - http://t.co/VzkEdZaC #tips #microsoft
neutral,1.27E+17,Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB
neutral,1.27E+17,"#EMC White paper on Automated Perf Optimization for #Microsoft Applications with EMC #VMAX, FAST VP and #HyperV #SCVMM http://t.co/kAHnFla7"
neutral,1.27E+17,The Cloud Offers the Ultimate Music Choice &lt;http://t.co/wd05MHPU&gt; #Microsoft #Emp #CloudComputing
neutral,1.27E+17,Exciting news: #Microsoft Names @Metalogix a Managed Partner in the High Potential ISV Group http://t.co/rHkqYXo2 #sharepoint
neutral,1.27E+17,New innotive IT program coming to #Dubai featuring @comptia and #Microsoft qualifications http://t.co/a6fLlkgE RT please
neutral,1.27E+17,CE-Oh no he didn't: Steve Ballmer lays into Android http://t.co/uTmHyIFD #microsoft #ballmer #android
neutral,1.27E+17,RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)
neutral,1.27E+17,Read how SunGard #IntelliMatch achieved 53% ^ in performance (50 mill transactions in &lt;25 mins) #Intel #HP #Microsoft http://t.co/2i1k64wx
neutral,1.27E+17,#Microsoft #Cloud windows+server - RT @WesleyBackelant: Announcing the Microsoft ...: WindowsAzure : @Wesle... http://t.co/NaPViOT8 #TCN
neutral,1.27E+17,"#Microsoft #Cloud Oracle, Windows Garner Different Views over Multitenant Cloud ...: Microsoft's cloud appr... http://t.co/lVzJNRPs #TCN"
neutral,1.27E+17,#Microsoft #Cloud Getting Started with Microsoft's Windows Azure Cloud: The Lay of ...: Good tools integrat... http://t.co/2luPCfho #TCN
